,id,name,genre
12955,13451,Die Form,
12956,13452,Chris Whitley,
12957,13453,Juluka,
12958,13454,Woven Hand,
12959,13455,The Fools,
12960,13456,Dynamix II,
12961,13458,Chipmunk,"['Hip-Hop/Rap', 'R&B/Soul']"
12962,13460,Katy B,"['Electronic dance music', 'Dance/Electronic', 'Pop']"
12963,13463,Nickel Creek,"['Country music', 'Alternative/Indie']"
12964,13468,Farewell,"['Comedy', 'Drama', 'Comedy-drama']"
12965,13478,Austere,"['Dance/Electronic', 'Metal']"
12966,13491,Airs,
12967,13497,Aviões do Forró,
12968,13498,Murat Esmer,
12969,13499,Cahit Berkay,
12970,13500,Nileppez,
12971,13501,Sophiatonic,
12972,13502,Gökhan Kırdar,
12973,13503,İncesaz,
12974,13504,Fahir Atakoğlu,
12975,13505,Janet & Jak Esim,
12976,13506,Nugo Sebil,
12977,13507,Moonhill,
12978,13508,The Rorschach Audio,
12979,13509,Hariçten Gazelciler,
12980,13510,Kurban,"['Rock', 'Hip-Hop/Rap']"
12981,13511,Evanthia Reboutsika,
12982,13512,Saltuk Erginer,
12983,13513,Mickey Gang,
12984,13514,Hot Rod Circuit,
12985,13515,Texas Is the Reason,
12986,13516,Maritime,
12987,13517,Whiskeytown,"['Country music', 'Rock']"
12988,13518,Caithlin De Marrais,
12989,13519,The Commercials,
12990,13520,Push To Talk,
12991,13521,Reggie and the Full Effect,"['Alternative/Indie', 'Dance/Electronic']"
12992,13522,Jeremy Enigk,
12993,13523,Sparta,"['Rock', 'Hip-Hop/Rap']"
12994,13524,The New Amsterdams,
12995,13525,Hey Mercedes,
12996,13526,Dear and the Headlights,
12997,13527,No Knife,
12998,13528,Further Seems Forever,
12999,13529,Sid Vicious,
13000,13530,Trio,
13001,13531,Concrete Blonde,"['Rock', 'Pop']"
13002,13532,The Rezillos,"['Alternative/Indie', 'Pop']"
13003,13533,Ebba Grцn,
13004,13534,Pencey Prep,
13005,13535,Thomas Godoj,
13006,13536,Kyosuke Himuro Feat. Gerard Way,
13007,13537,Der W,
13008,13538,Nevio,
13009,13539,Her Space Holiday,"['Electronic dance music', 'Rock']"
13010,13540,Russian Red,"['Alternative/Indie', 'Pop']"
13011,13541,Adymus,
13012,13542,serani,
13013,13543,Nina Sky,
13014,13544,David Forbes & Mallorca Lee,
13015,13545,Tami Chynn,
13016,13546,Drew Seeley,
13017,13547,Darin Zanyar,"['Pop', 'Hip-Hop/Rap']"
13018,13548,Alcione,
13019,13549,Anthony Callea,
13020,13550,Shiri Maimon,
13021,13551,Buffy the Vampire Slayer Cast,
13022,13552,Diogo Nogueira,
13023,13553,Padre Fábio de Melo,
13024,13554,Scorpions & Berliner Philharmoniker,
13025,13555,Rhapsody,
13026,13556,The Milo,
13027,13557,Homogenic,"['Dance/Electronic', 'Electronic dance music', 'Pop']"
13028,13558,The Lightning Seeds,"['Dance/Electronic', 'Pop']"
13029,13559,Efek Rumah Kaca,
13030,13560,Hollywood Nobody,"['Christian Fiction', 'Domestic Fiction', 'Hollywood Nobody: A Novel']"
13031,13561,Barry likumahuwa,
13032,13562,The Trees & The Wild,
13033,13563,Tristan Feldbauer,
13034,13564,Mueller/Feldbauer,
13035,13565,"Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer",
13036,13566,ConeCrewDiretoria,
13037,13567,Send More Paramedics,"['Alternative/Indie', 'Metal']"
13038,13568,Flicts,
13039,13575,Catatonia,"['Rock', 'Pop']"
13040,13579,Dave Melillo,
13041,13580,Bo Burnham,
13042,13581,Permanent Me,
13043,13582,Adler's Appetite,
13044,13583,Izzy Stradlin and the Ju Ju Hounds,
13045,13584,Angelo Branduardi,"['Pop', 'Chanson']"
13046,13585,Maria del Mar Bonet,"['Pop', 'Jazz']"
13047,13586,Joan Manuel Serrat,
13048,13587,Jordi Savall,
13049,13588,George Winston,
13050,13589,Los Brincos,
13051,13590,Henry Purcell,
13052,13591,Capella De Ministrers,
13053,13592,Benito Lertxundi,
13054,13593,John Renbourn,
13055,13594,Lisa Ekdahl,
13056,13595,Georg Philipp Telemann,
13057,13596,Shirley Rumsey,
13058,13597,Jean-Baptiste Lully,
13059,13598,Steeleye Span,"['Folk', 'Rock']"
13060,13599,The Left Banke,
13061,13600,Porta,
13062,13601,Camilo Sesto,
13063,13602,María Daniela y su Sonido Lasser,
13064,13603,Los Bunkers,
13065,13604,Konami,
13066,13605,Bob Seger & the Silver Bullet Band,"['Country music', 'Rock']"
13067,13606,Debbie Davies,
13068,13607,John Entwistle,
13069,13608,Lulu,
13070,13609,The High Numbers,
13071,13610,Headlights,
13072,13611,Loma Prieta,
13073,13612,His Hero Is Gone,
13074,13613,Austin Lucas,"['Country music', 'Country']"
13075,13614,Reversal of Man,
13076,13615,Merchandise,
13077,13616,Integrity,"['Gospel', 'Metal']"
13078,13617,Tim Barry,"['Rock', 'Folk']"
13079,13618,Funeral Diner,
13080,13619,Transistor Transistor,"['Action role-playing game', 'Adventure game', 'Shooter game', 'Turn-based strategy']"
13081,13620,Dolarhyde,
13082,13621,Warren Zevon,"['Country music', 'Rock']"
13083,13622,Assück,
13084,13623,Small Brown Bike,
13085,13624,Colin Hay,"['Country music', 'Pop']"
13086,13625,Les Paul,
13087,13626,Government Warning,
13088,13627,Hatred Surge,
13089,13628,Socially Retarded,
13090,13629,Raein,
13091,13630,Blessure Grave,
13092,13631,Battle Of Wolf 359,
13093,13632,Dikta,"['Alternative/Indie', 'Hip-Hop/Rap']"
13094,13633,Devics,
13095,13634,Gavin Friday,"['Alternative/Indie', 'Rock']"
13096,13635,Futon,"['Dance/Electronic', 'Hip-Hop/Rap', 'Louis Futon']"
13097,13636,Johnny Marr + the Healers,
13098,13637,Fire On Dawson,
13099,13638,Indukti,"['Progressive metal', 'Rock']"
13100,13639,The-Dream f. Kanye West,
13101,13640,Sleepy Rebels,
13102,13641,Jamie Foxx feat. Kanye West and The-Dream,
13103,13642,Ya Boy,
13104,13643,LMNTL Feat Angell Mclusky,
13105,13644,Jeremiah,
13106,13645,Meg & Dia,"['Rock', 'Pop']"
13107,13646,Benga,"['Dance/Electronic', 'Hip-Hop/Rap']"
13108,13647,Another Electronic Musician,
13109,13648,VANILLA BEANS,
13110,13649,Boc Scadet,
13111,13650,Cylob,
13112,13651,Benn Jordan,"['Dance/Electronic', 'Electronic dance music']"
13113,13652,Guther,
13114,13653,Human Action Network,"['Dance/Electronic', 'Electronic dance music']"
13115,13654,Maps And Diagrams,
13116,13655,Piana,"['Classical music', 'Jazz', 'Rock', 'Pop music', 'Orchestra', 'Blues', 'Romantic music', 'Popular music', 'Singing', 'Ragtime', 'Rhythm and blues', 'Sonata', 'Baroque music', 'Musical theatre', 'Opera', 'Classical period', 'Folk music', 'Instrumental', 'Symphony', 'Chamber music', 'Gospel music', 'Jazz blues', 'Hymn', 'Boogie-woogie', 'Contemporary classical music', 'Soundtrack', 'Country music', 'Swing music', 'Soul music', 'Bebop', 'Religious music', 'Big band', 'Jazz fusion', 'Smooth jazz', 'Latin jazz', 'Boogie', 'Cover version', 'Musical improvisation', 'Pop rock', 'String quartet', 'Christmas music', 'Film score', 'Minimal music', 'Vocal music', 'House music', 'Electronic music', 'New age', 'Ballad', 'Piano rock', 'Funk']"
13117,13656,Flexe,"['Intelligent dance music', 'Breakcore', 'Glitch', 'Drum and bass', 'Ambient music', 'Modernism', 'Acid techno']"
13118,13657,o9,
13119,13659,Pictureplane,
13120,13660,French Kicks,
13121,13664,Thurston Moore,
13122,13665,Triángulo De Amor Bizarro,
13123,13666,Los Fresones Rebeldes,"['Alternative/Indie', 'Pop']"
13124,13667,Carrie,"['Horror fiction', 'Epistolary novel']"
13125,13668,Porter,
13126,13669,Silvio Rodríguez,"['Alternative/Indie', 'Dance/Electronic']"
13127,13670,Monocordio,
13128,13671,Alcian Blue,
13129,13672,Adorable,
13130,13673,Malsain,
13131,13674,Iperyt,
13132,13675,Imperial Crystalline Entombment,
13133,13676,Gehenna,"['Death metal', 'Metal']"
13134,13677,Moëvöt,
13135,13678,Old Man's Child,
13136,13679,Celestia,"['Pop', 'Metal']"
13137,13680,Final Sacrifice,"['Horror', 'Adventure', 'Fantasy']"
13138,13681,Scars of Life,"['Groove metal', 'Rock']"
13139,13682,Kayzen,
13140,13683,Disgorge,"['Death metal', 'Metal', 'Disgorge']"
13141,13684,Necros Christos,
13142,13685,Ljå,
13143,13686,GrimSkunk,
13144,13687,Vulgaires Machins,
13145,13688,Joseph Arthur,"['Alternative/Indie', 'Rock']"
13146,13689,James Murdoch,
13147,13690,Jeremy Fisher,"[""Children's Music"", 'Pop']"
13148,13691,Joseph Arthur & the Lonely Astronauts,
13149,13692,Champion,"['Rock', 'Hip-Hop/Rap']"
13150,13693,Anik Jean,"['Pop rock', 'Folk rock']"
13151,13694,Race,
13152,13695,Xavier Caféïne,
13153,13696,Colin Moore,"['Rock', 'Folk', 'Colin Moore']"
13154,13697,The Gin Club,
13155,13698,The Wailin' Jennys,
13156,13699,Tagada Jones,
13157,13700,Mano Negra,
13158,13701,Jason Kent,
13159,13702,Daniel Lanois,"['Alternative/Indie', 'Jazz']"
13160,13703,Dumas,
13161,13704,M. Pyres,
13162,13705,Lewis & Clarke,
13163,13706,Avey Tare and Panda Bear,"['Dance/Electronic', 'Alternative/Indie']"
13164,13707,King Tut,
13165,13708,Volta Do Mar,
13166,13709,Heather Nova,
13167,13710,Francesca Reggio and Blue Shift,
13168,13711,Sarah Slean,"['Pop music', 'Pop rock', 'Art rock']"
13169,13712,Leona Naess,
13170,13713,The Trews,
13171,13714,Inara George,"['Country music', 'Pop']"
13172,13715,Ayọ,
13173,13716,Wonkavision,
13174,13717,Monique Kessous,
13175,13718,Chico Pinheiro,
13176,13719,Paula Lima,
13177,13720,Meaghan Martin,
13178,13721,Jordan Francis,
13179,13722,Aaron Doyle/Demi Lovato/Meaghan Martin,
13180,13723,Cast of Camp Rock,
13181,13724,White Rabbits,
13182,13725,João Brasil,"['Bossa nova', 'Samba', 'Latin jazz']"
13183,13726,This Ending,"['Death metal', 'Metal', 'Rock']"
13184,13727,I,
13185,13728,Slumber,
13186,13729,Sore,
13187,13730,Lustral,
13188,13731,Amanda Somerville,"['Progressive metal', 'Metal', 'Pop']"
13189,13732,Lucy Lawless,
13190,13733,Amelia Brightman,
13191,13734,Kiske/Somerville,
13192,13735,Vitamin C,"['Hip-Hop/Rap', 'Pop']"
13193,13736,Samantha Ronson,
13194,13737,The Beautiful Girls,
13195,13738,Mojave 3,
13196,13739,Eiza Gonzalez,
13197,13740,Liz Lee,
13198,13741,Stan Walker,
13199,13742,Mariana Rios,
13200,13743,PeeWee,"['Pop', 'Reggae']"
13201,13744,Johnossi,
13202,13748,The Reindeer Section,
13203,13749,Knob,
13204,13750,Kristin Hersh,
13205,13751,The Kleptones,
13206,13752,Los Natas,
13207,13753,Fatso Jetson,
13208,13754,Pigface,
13209,13755,Grinderman,
13210,13756,Gary Revel,
13211,13757,Koffin Kats,
13212,13758,Harris Tweed,
13213,13759,Maini Sorri,"['Dance/Electronic', 'Pop']"
13214,13760,Jon Schmidt,
13215,13761,The Manhattan Transfer,
13216,13762,Willie Nelson & Ray Price,
13217,13763,ＬｕＬｕ,
13218,13764,Paulina Lenda,
13219,13765,Dreamgirls (Motion Picture Soundtrack),"['Pop music', 'Disco', 'Rhythm and blues', 'Soul music']"
13220,13766,Karina,"['R&B/Soul', 'Alternative/Indie', ""Children's Music"", 'Pop']"
13221,13767,Ilian Filipov,
13222,13768,Sensei & Edinaka,
13223,13769,Tommy Vee And Scumfrog,['Dance/Electronic']
13224,13770,Upsurt,
13225,13771,Denyo,"['Hip-Hop/Rap', 'Pop']"
13226,13772,B.T.R.,
13227,13773,Dis,
13228,13774,Moth Feat. Engeline,
13229,13775,Claude VonStroke,"['Deep house', 'Dance/Electronic']"
13230,13776,Aveniu,"['Country music', 'Pop']"
13231,13777,Toni Storaro,
13232,13778,The Soundtrack of Our Lives,
13233,13779,Heartless Bastards,
13234,13780,シド,
13235,13782,ダウト,
13236,13790,Soso,
13237,13791,Mansbestfriend,"['Horror', 'Comedy', 'Science fiction', 'Thriller']"
13238,13792,Noah23,
13239,13793,Pugslee Atomz,
13240,13794,Thesis Sahib,
13241,13795,Eibol,
13242,13796,Ceschi,
13243,13797,Ancient Mith,
13244,13798,Radioinactive and Antimc,
13245,13799,Flux Axiom,
13246,13800,Dead Poet & Wildcard,
13247,13801,Lotek,"['Rapping', 'Hip hop music', 'Reggae', 'Dub', 'Ska', 'Dancehall', 'Wayne ""Lotek"" Bennett']"
13248,13802,Def Tex,
13249,13803,Ira Lee,
13250,13804,Project Dark,
13251,13805,Wildcard,
13252,13806,Brzowski,
13253,13807,Mike Clouds,
13254,13808,The Shape Shifters,
13255,13809,Animal Nation,
13256,13810,Sole and the Skyrider Band,
13257,13811,Def 3 + Moka Only,
13258,13812,Kurtis Blow,
13259,13813,Lonnie Liston Smith,
13260,13814,The Spinners,
13261,13815,The Bar-Kays,
13262,13816,Jel,
13263,13817,Billy Paul,"['Jazz', 'Country']"
13264,13818,Blackbird,
13265,13819,Factor,"['Talent show', 'Reality television', 'Interactive television', 'Music television']"
13266,13820,Qwel,
13267,13821,Eddie Kendricks,
13268,13822,Radioinactive,
13269,13823,Gene Ammons,
13270,13824,Curse ov Dialect,
13271,13825,Don Julian,"['R&B/Soul', 'Hip-Hop/Rap']"
13272,13826,Adlib,
13273,13827,Thavius Beck,
13274,13828,Doug Hammond,
13275,13829,Mike Longo,
13276,13830,Phil Ochs,"['Country music', 'Folk']"
13277,13831,Henry Priestman,
13278,13832,Billie the Vision & The Dancers,
13279,13834,Tom McRae,
13280,13838,Madame MIM,
13281,13839,Forget Me In Vegas,
13282,13840,Away We Go!,"['Romance', 'Comedy', 'Drama', 'Comedy-drama']"
13283,13841,Green Day & the Cast of American Idiot,
13284,13842,The Locomotives,
13285,13843,Rock Kills Kid,"['Electronic dance music', 'Alternative/Indie', 'Dance/Electronic']"
13286,13844,Steriogram,
13287,13845,Living Things,
13288,13846,Cephalic Carnage,"['Death metal', 'Metal']"
13289,13847,Tesseract,"['Progressive metal', 'Groove metal', 'Rock', 'Jazz']"
13290,13848,Allan Holdsworth,
13291,13849,Hacride,"['Progressive metal', 'Metal']"
13292,13850,First Signs Of Frost,
13293,13851,Shunsuke Kida,
13294,13852,Sadist,"['Death metal', 'Progressive metal', 'Metal']"
13295,13853,The Deserts of Träun,
13296,13854,Последние Танки В Париже,"['Alternative/Indie', 'Rock']"
13297,13855,Breathe In,"['Romance', 'Drama']"
13298,13856,odi,
13299,13857,Лёха Никонов,
13300,13858,northern19,
13301,13859,Kattoo,
13302,13860,bzik,
13303,13861,Шумы России,
13304,13862,Пляж,"['Thriller', 'Romance', 'Adventure', 'Drama']"
13305,13863,Left Front Tire,
13306,13864,Taster's Choice,
13307,13865,Fanisk,
13308,13866,Fukpig,
13309,13867,Ghost,"['Metal', 'Rock', 'Hip-Hop/Rap']"
13310,13868,Wodensthrone,
13311,13869,Cnocantursa,
13312,13870,The Meads of Asphodel,"['Progressive metal', 'Metal']"
13313,13871,Goatmoon,
13314,13872,Kataxu,
13315,13873,The Axis of Perdition,
13316,13874,M8L8TH,
13317,13875,Fuck...I'm Dead,"['Death metal', 'Metal']"
13318,13876,Winterfylleth,
13319,13877,Hate Forest,
13320,13878,Caramell,
13321,13879,Chumbawamba,
13322,13880,Carter the Unstoppable Sex Machine,"['Alternative/Indie', 'Rock']"
13323,13881,Ricky Warwick,
13324,13882,Alabama 3,"['Country music', 'Alternative/Indie']"
13325,13883,Roadsaw,
13326,13884,The Men They Couldn't Hang,
13327,13885,Karma to Burn,
13328,13886,miserylab,
13329,13887,The Eden House,
13330,13888,Tindersticks,
13331,13889,Descendants of Cain,
13332,13890,Isobel Campbell & Mark Lanegan,
13333,13891,Ned's Atomic Dustbin,
13334,13892,UK Decay,
13335,13900,Real Life,
13336,13901,Timbuk 3,
13337,13902,Army of the Pharaohs,
13338,13904,The Glitch Mob,
13339,13905,New Rhodes,
13340,13906,Peter Doran,
13341,13907,G.S.Agostinho,
13342,13908,Olli Mustonen,
13343,13909,Gabo Ferro,
13344,13910,Antonín Dvořák,"['Classical', 'Dance/Electronic']"
13345,13911,Cecile Chaminade,
13346,13912,Slapbak,"['R&B/Soul', 'Hip-Hop/Rap']"
13347,13913,Les Baxter,
13348,13914,Tommy Guerrero,
13349,13915,Cal Tjader,
13350,13916,Los Amigos Invisibles,
13351,13917,Fatback Band,
13352,13918,Bootsy Collins,"['R&B/Soul', 'Hip-Hop/Rap']"
13353,13919,Freekbass,
13354,13920,Sérgio Mendes & Brasil '66,
13355,13921,PlantLife,"['R&B/Soul', 'Dance/Electronic', 'New Age']"
13356,13922,Blowfly,"['R&B/Soul', 'Pop']"
13357,13923,Ohio Players,
13358,13924,Ursula 1000,"['Electronic dance music', 'Dance/Electronic']"
13359,13925,Emperor Penguin,
13360,13926,The Bongolian,
13361,13927,Yohimbe Brothers,
13362,13928,Enoch Light,
13363,13929,Plastilina Mosh,"['Electronic dance music', 'Pop']"
13364,13930,Chris Joss,
13365,13931,Torpedo Boyz,
13366,13932,Mexican Institute of Sound,"['Electronic dance music', 'Dance/Electronic', 'Alternative/Indie']"
13367,13933,Lodger,
13368,13934,Falcão,
13369,13935,A.C.T,
13370,13936,Karnak,
13371,13937,Noriyuki Asakura,
13372,13938,Frank Jorge,
13373,13939,Júpiter Maçã,
13374,13940,Nei Lisboa,
13375,13941,Marcos Valle,
13376,13942,Nico Nicolaiewsky,
13377,13943,André Abujamra,
13378,13944,Zazu,
13379,13945,Dyego,
13380,13946,Death Cab For Cutie (Live Chicago 08.15.03),
13381,13947,Iron Jesus,
13382,13948,Henryk Górecki,
13383,13949,Ada Milea,"['Folk', 'Alternative/Indie']"
13384,13950,Moondog,"['Rock', 'Dance/Electronic', 'Jazz']"
13385,13951,Raymond Scott,"['Dance/Electronic', 'Pop', 'Jazz']"
13386,13952,Athanasius Kircher,
13387,13953,Domenico Scarlatti,
13388,13954,Dj.M,
13389,13955,Ada Milea (cu Alexander Balanescu),
13390,13956,Miles Davis Quintet,
13391,13957,Giacinto Scelsi,
13392,13958,iron jesus (featuring jahlili),
13393,13959,Munchausen By Proxy,
13394,13960,fun.,
13395,13962,Dispatch,
13396,13964,Soja,"['Hip-Hop/Rap', 'Reggae']"
13397,13965,Alemão Ronaldo,
13398,13966,Steve Angello,"['Dance/Electronic', 'Hip-Hop/Rap']"
13399,13967,Frenzal Rhomb,
13400,13968,Dance Hall Crashers,
13401,13969,Down by Law,"['Comedy', 'Drama', 'Road', 'Dark comedy', 'Crime film', 'Indie film', 'Buddy']"
13402,13970,John K. Samson,
13403,13971,Dag Nasty,
13404,13978,Vilkduja,
13405,13981,Hasan Tayyar,
13406,13982,Yezda Urfa,
13407,13983,Richard Wright,
13408,13984,Kutup Yıldızı,
13409,13985,Cockney Rebel,
13410,13986,Notios hxos,
13411,13987,Grup Munzur,
13412,13988,Timur Selçuk,
13413,13989,Sevinç Eratalay,
13414,13990,Nadir's Big Chance,
13415,13991,Dan Gibson,"['Folk', 'New Age']"
13416,13992,Sarband,
13417,13993,Nazım Hikmet,
13418,13994,Bitch Alert,
13419,13995,Velcra,"['Dance/Electronic', 'Pop']"
13420,13997,Jose Vanders,"['Alternative/Indie', 'Rock', 'Dance/Electronic', 'Folk', 'Pop', 'Jazz']"
13421,13999,Heartscore,
13422,14000,"Strawinsky, Igor",
13423,14001,"Mendes, Sergio",
13424,14002,Spastic Ink,"['Progressive metal', 'Metal']"
13425,14003,Anton Bruckner,
13426,14004,Take 6,
13427,14005,Olivier Messiaen,
13428,14006,Radio.String.Quartet,"['Folk', 'Dance/Electronic', 'Jazz']"
13429,14007,"hr-Bigband feat. Billy Cobham, directed by Colin Towns",
13430,14008,"David Oistrakh, Mstislav Rostropovich; George Szell: Cleveland Orchestra",
13431,14009,"Gerhard Oppitz, Dmitry Sitkovetzky, David Geringas",
13432,14010,"David Oistrakh, Mstislav Rostropovich, Sviatoslav Richter; Herbert Von Karajan: Berlin Philharmonic Orchestra",
13433,14011,Goot,
13434,14012,Jimmy Robbins,"['Country music', 'Pop']"
13435,14013,Blind Blake,
13436,14014,athas,
13437,14015,The Robert Cray Band,
13438,14016,Matt Hendricks,
13439,14017,The Mighty Lumberhorn,
13440,14018,HBO,
13441,14019,Screamin' Jay Hawkins,"['Rock', 'Pop', 'Jazz']"
13442,14020,Slim Harpo,"['Jazz', 'Blues']"
13443,14021,Jesse Fuller,
13444,14022,Elliott Randall,"['Alternative/Indie', 'Rock']"
13445,14023,G. Love,"['Rock', 'R&B/Soul', 'Dance/Electronic', 'Hip-Hop/Rap']"
13446,14024,Liz Carroll,"['Folk music', 'Celtic music', 'Irish traditional music']"
13447,14025,Chris Jones,
13448,14026,Blackwater,
13449,14027,VH1,
13450,14028,Gary Hobson Band,
13451,14029,David Munnelly,
13452,14030,the Tea Merchants,
13453,14031,Otis Taylor,
13454,14032,Hot Tuna,
13455,14033,Flook,
13456,14034,Alan Lomax,
13457,14035,Matthew West,
13458,14036,Avalon,
13459,14037,"Phillips, Craig & Dean",
13460,14038,Akon & Sweet Rush,
13461,14039,Natalie Grant,"['Dance/Electronic', 'Pop']"
13462,14040,Siria,
13463,14041,DJ Sammy & Yanou,
13464,14042,MercyMe,
13465,14043,Meredith Andrews,
13466,14044,Децл,
13467,14045,Thomas/БИ-2/Сплин,
13468,14046,Александр Васильев,
13469,14047,Mickey Avalon,"['Hip-Hop/Rap', ""Children's Music""]"
13470,14048,ДецлЪ aka Le Truk,
13471,14049,Padla Bear Outfit,
13472,14050,Canada horror stories,
13473,14051,Валентин Стрыкало,
13474,14052,The Tragically Hip,
13475,14053,Kingston Wall,
13476,14054,Stevens,"['Dance/Electronic', 'Alternative/Indie']"
13477,14055,BC Jean,
13478,14056,HenriK Félix,
13479,14057,Herr M.,
13480,14058,Fleischschirm,
13481,14059,Fredrik Thordendal’s Special Defects,
13482,14060,Nina Persson,
13483,14061,Hellyeah,"['Groove metal', 'Rock']"
13484,14062,Hot Club de Paris,
13485,14063,Cellofourte,
13486,14064,The Rosebuds,
13487,14065,Horse Feathers,
13488,14066,Lights On,"['Dance/Electronic', 'R&B/Soul', 'Pop']"
13489,14067,Say Hi,
13490,14068,Asche & Spencer,
13491,14069,The Sarcastic Dharma Society,
13492,14070,Haloo Helsinki!,
13493,14071,The Hillbilly Moon Explosion,
13494,14072,Johnny Burnette,
13495,14073,Geraint Watkins,
13496,14074,Old Crow Medicine Show,"['Country music', 'Country']"
13497,14075,The Radio R.A.T. Misery Hour,
13498,14076,Lorette Velvette,
13499,14077,Hot Boogie Chillun,
13500,14078,Tim Armstrong,"['Country music', 'Alternative/Indie']"
13501,14079,Yma Sumac,
13502,14080,Irma Thomas,
13503,14081,Johnny Horton,"['Country music', 'Pop']"
13504,14082,Peter Sellers,"['Pop', 'Jazz']"
13505,14083,Eleni Mandell,"['Rock', 'Folk']"
13506,14084,Charlie Feathers,"['Country music', 'Rock']"
13507,14085,Louis Jordan and His Tympany Five,"['Pop', 'Jazz', 'Blues']"
13508,14086,The Blasters,
13509,14087,Josh White,
13510,14088,Larry Williams,"['R&B/Soul', 'Rock', 'Blues', 'Country']"
13511,14089,BR5-49,"['Country music', 'Country']"
13512,14090,Mickey Lee Lane,
13513,14091,Ronnie Dawson,"['Rock', 'Hip-Hop/Rap']"
13514,14092,Diabolical Masquerade,
13515,14093,Cattle Decapitation,"['Death metal', 'Metal']"
13516,14094,Zao,"['Hip-Hop/Rap', 'Metal']"
13517,14095,Rock Mafia,
13518,14096,Akron/Family,
13519,14097,Blitzen Trapper,"['Country music', 'Rock']"
13520,14106,UK Subs,"['Alternative/Indie', 'Rock']"
13521,14107,Citizen Fish,
13522,14108,Oi Polloi,
13523,14109,Lost Cherrees,
13524,14110,Poison Girls,
13525,14111,Flux of Pink Indians,
13526,14112,I object!,
13527,14113,Political Asylum,
13528,14114,Resist and Exist,
13529,14115,Zounds,
13530,14116,Conflict,
13531,14117,A//Political,
13532,14118,Hagar the Womb,
13533,14119,Antischism,
13534,14120,Jello Biafra,
13535,14121,Mortal Love,
13536,14122,Hagalaz' Runedance,
13537,14123,Арчер,"['Adult animation', 'Espionage', 'Sitcom', 'Drama', 'Animated sitcom', 'Adventure', 'Animation', 'Dark comedy', 'Spy fiction', 'Action fiction']"
13538,14124,Big Bad Voodoo Daddy,
13539,14125,Веня Д'ркин,
13540,14126,Михаил Щербаков,
13541,14127,Wolfgang Parker,
13542,14128,Дочь Монро и Кеннеди,
13543,14129,Норд-Ост,
13544,14130,Trampled Under Foot,
13545,14131,Dave Sadler,
13546,14132,Александр О'Шеннон,
13547,14133,Soledad Brothers,
13548,14134,Derek Cooper & the Minis,
13549,14135,Uncle Kracker,"['Country music', 'Pop']"
13550,14136,Claudine Longet,
13551,14137,La Chat,
13552,14138,Parenthetical Girls,
13553,14139,The Bear Quartet,"['Pop', 'Alternative/Indie']"
13554,14140,Robert Pollard,
13555,14141,Gangsta Boo,
13556,14142,The Intelligence,
13557,14143,Paddington DC,
13558,14144,Tender Forever,
13559,14145,Tara Jane O'Neil,
13560,14146,Guy Debord,
13561,14147,Dinah Washington,
13562,14148,Billy Childish,"['Alternative/Indie', 'Rock']"
13563,14149,REPO! The Genetic Opera Soundtrack,"['Punk rock', 'Opera', 'Industrial music', 'Hard rock', 'Rock opera', 'Industrial rock']"
13564,14150,Anthony Marinelli,"['Film score', 'Electronic music', 'Pop music', 'Classical music', 'Jazz']"
13565,14151,Vitamin String Quartet,
13566,14152,Stiff Dylans,
13567,14153,Kate Alexa,
13568,14154,Punch,"['Alternative/Indie', 'Rock', 'Pop']"
13569,14155,Invader Zim,"['Horror', 'Drama', 'Satire', 'Animated cartoon', 'Science Fiction', 'Animation', 'Dark comedy', ""Children's television series"", 'Supernatural', 'Science fiction comedy']"
13570,14156,Persephone's Bees,
13571,14157,Maruta,
13572,14158,mc rasprodaja,
13573,14159,Billy Crystal Meth,
13574,14160,The Damned Things,
13575,14161,GridLink,
13576,14162,The Cast of Cheers,
13577,14163,Dilemma,
13578,14164,Ska;L?5;L,
13579,14165,Admiral Angry,
13580,14166,Cabernet Deneuve,
13581,14167,All Parallels,
13582,14168,Skaльпель,
13583,14169,Kunteynir,
13584,14170,ILWT,
13585,14171,n1nthcloud,
13586,14172,GIR,
13587,14173,Razzle Blaster,
13588,14174,Coaxial,
13589,14175,The Cute Asian Girl,
13590,14176,stabyouintheheadandeatyourfaceoff,
13591,14177,Pink Punk,"['Rock', 'Dance/Electronic']"
13592,14178,Scott Hull,"['Death metal', 'Metal']"
13593,14179,Записки неизвестного,
13594,14180,Kaospilot,
13595,14181,Pakava It',
13596,14182,Слон,"['Drama', 'Adventure', 'The Elephant']"
13597,14183,Robotosaurus,
13598,14184,Sleeping at Last,
13599,14185,Brooke Fraser,
13600,14186,Rob Rock,
13601,14187,Ascend The Hill,
13602,14188,Cool Hand Luke,"['Comedy', 'Prison', 'Drama', 'Crime film', 'Crime Fiction']"
13603,14189,Derek Webb,
13604,14190,Red Mountain Church,
13605,14191,I Am Terrified,
13606,14192,VINILOVERSUS,
13607,14193,Don Davis,
13608,14194,Tristeza,"['Rock', 'Jazz']"
13609,14195,Обійми Дощу,
13610,14196,Orthodox Celts,
13611,14197,Arsen Barsamyan & Tatevik Hovhannisyan,
13612,14198,Moretty,
13613,14199,8 Bit Instrumental,
13614,14200,Brujeria,"['Death metal', 'Groove metal', 'Rock']"
13615,14201,Стук бамбука в 11 часов,
13616,14202,Stylophonic,
13617,14203,illScarlett,
13618,14204,Good Old War,
13619,14205,Two Tongues,
13620,14206,Dustin Kensrue,
