tagID,count,tagValue,translated
10382,1,emma bunton,emma bunton
6851,1,heavenly voices,heavenly voices
6756,1,emotional pop,emotional pop
6790,1,brendon,brendon
6781,1,violindustrial,violindustrial
6782,1,metal woman froned,metal woman froned
6783,1,fear factory cover,fear factory cover
6784,1,istinito,istinito
6786,1,patd,patd
6787,1,ryan,ryan
6788,1,jon,jon
6789,1,new song,new song
6791,1,spencer,spencer
10417,1,elektronic,elektronic
6792,1,pretty odd,pretty odd
6793,1,we are so starving,we are so starving
10425,1,male vocalists   melancholy,male vocalists   melancholy
10424,1,faves   favorite,faves   favorite
10423,1,alt-rock,alt-rock
10422,1,alternative heavy rock,alternative heavy rock
10421,1,awesome bands,awesome bands
10420,1,dido,dido
6780,1,victoriandustrial,victoriandustrial
6779,1,sinth,sinth
6778,1,death-black metal,death-black metal
6777,1,fear factory,fear factory
6757,1,celebration,celebration
6758,1,for my best friend,for my best friend
7058,1,julie london,julie london
7054,1,basra,basra
6761,1,soad,soad
6762,1,naruto,naruto
10429,1,tony iommi,tony iommi
10428,1,baseball,baseball
10427,1,proto doom,proto doom
7053,1,arab rap,arab rap
10426,1,alternative pop-rock,alternative pop-rock
7052,1,political hiphop,political hiphop
7051,1,arabic hip hop,arabic hip hop
7048,1,iraq,iraq
7047,1,iraqi,iraqi
7044,1,organ trio,organ trio
6776,1,black gay,black gay
10418,1,tatu,tatu
10415,1,rok,rok
6850,1,ambient pop,ambient pop
6840,1,neoprogressive,neoprogressive
6832,1,eclectric blues,eclectric blues
10383,1,moldavian,moldavian
6834,1,early rocknroll,early rocknroll
6835,1,futuristic,futuristic
6836,1,mainstream artists that actually experiment with different genres and succeed,mainstream artists that actually experiment with different genres and succeed
6837,1,a decade of hits,a decade of hits
6838,1,futuretina,futuretina
6839,1,multiplatinum,multiplatinum
6841,1,femme,femme
10411,1,ozgun akay,ozgun akay
6842,1,neoprog,neoprog
6843,1,nice elevator music,nice elevator music
6844,1,female-fronted,female-fronted
6845,1,gotanygoodmusic,gotanygoodmusic
6846,1,girl singer,girl singer
6847,1,angelic voices,angelic voices
6848,1,female alternative,female alternative
7030,1,perfect lover,perfect lover
6831,1,gutar,gutar
6830,1,jam bands,jam bands
6829,1,modern blues,modern blues
7031,1,why should i be sad,why should i be sad
10317,1,modern mantras,modern mantras
10409,1,turk rock,turk rock
10405,1,jay chou,jay chou
10403,1,latvian rock,latvian rock
10402,1,records,records
10401,1,music from soul,music from soul
10400,1,heartbeat,heartbeat
10399,1,serdtsebienie,serdtsebienie
10398,1,mustafaria,mustafaria
10397,1,mustafaria records,mustafaria records
10391,1,the best group in the world,the best group in the world
10390,1,britney rulzz,britney rulzz
10327,1,teleserie,teleserie
10389,1,britney rulzzz,britney rulzzz
6821,1,fastcore,fastcore
7033,1,best band in the fucking world,best band in the fucking world
7032,1,amor meu,amor meu
6552,1,modern hardcore,modern hardcore
7126,1,nederlands,nederlands
6543,1,metallic hardcore,metallic hardcore
6228,1,within temptation,within temptation
10503,1,melhores,melhores
6217,1,netlabel,netlabel
6220,1,mash-up,mash-up
7245,1,cover version,cover version
7244,1,lisa stansfield,lisa stansfield
7242,1,meat loaf will fully smash you,meat loaf will fully smash you
6225,1,punk folk,punk folk
6227,1,manu chao,manu chao
7241,1,air supply,air supply
7239,1,teena marie,teena marie
6230,1,gnawa diffusion,gnawa diffusion
6231,1,gnawa tradition,gnawa tradition
6232,1,ghouti,ghouti
6233,1,dorme,dorme
6234,1,beeshop,beeshop
6235,1,felipe,felipe
6236,1,inverno,inverno
6237,1,smu,smu
6215,1,schranz,schranz
7250,1,china,china
10288,1,minha gostosa,minha gostosa
6212,1,draco,draco
6191,1,212,212
6192,1,john legend,john legend
6193,1,45,45
6196,1,chris brown- winner,chris brown- winner
6197,1,michael jackson and kanye west,michael jackson and kanye west
6198,1,112,112
6200,1,marques houston,marques houston
10286,1,meu tudo,meu tudo
6202,1,all saints,all saints
10287,1,minha tesuda,minha tesuda
6204,1,r kelly,r kelly
6205,1,toni braxton,toni braxton
6206,1,jay-z -wishing on a  star,jay-z -wishing on a  star
6207,1,tlc unpretty,tlc unpretty
6209,1,tlc,tlc
6210,1,robi draco rosa,robi draco rosa
6211,1,draco rosa,draco rosa
6238,1,dilema,dilema
7238,1,meat loaf,meat loaf
6188,1,cash money,cash money
6283,1,not the best singer,not the best singer
7227,1,the most music,the most music
7226,1,phil western,phil western
7225,1,cevin key,cevin key
6277,1,female duo,female duo
6278,1,weird lyrics,weird lyrics
7224,1,improvisational,improvisational
6280,1,stupid lyrics,stupid lyrics
6281,1,girly pop,girly pop
6284,1,french indie,french indie
6241,1,slamming guttural brutal death metal,slamming guttural brutal death metal
6285,1,glam pop,glam pop
6286,1,love flowes on the grave,love flowes on the grave
6287,1,banda eva,banda eva
6288,1,lindas,lindas
6289,1,darin,darin
6290,1,lindas e poderosas,lindas e poderosas
7215,1,liquid apparatus,liquid apparatus
7214,1,intelligent techno,intelligent techno
7231,1,nophi,nophi
6268,1,2008 american idol winner,2008 american idol winner
6266,1,hillsong united,hillsong united
6265,1,amy lee,amy lee
6242,1,blue deep,blue deep
6243,1,r kenga,r kenga
7236,1,tektonik,tektonik
6247,1,rock in rock,rock in rock
6249,1,direito de ser nada,direito de ser nada
6250,1,violins,violins
6251,1,british pop,british pop
10500,1,steel drummy goodness,steel drummy goodness
6254,1,slow build,slow build
6255,1,neoclassic,neoclassic
10499,1,psych folk,psych folk
10498,1,noisepop,noisepop
7234,1,best music,best music
6259,1,hiptronica,hiptronica
6261,1,techno-rock,techno-rock
10497,1,sounds like matthew dear,sounds like matthew dear
10496,1,sounds like iggy pop,sounds like iggy pop
10285,1,lostprophets,lostprophets
6187,1,give in to me,give in to me
7212,1,high grade media,high grade media
6121,1,beauty killer,beauty killer
6113,1,hips dont lie,hips dont lie
6114,1,fun rock,fun rock
6115,1,garage band,garage band
7278,1,wicked beat,wicked beat
6117,1,brazilian funk,brazilian funk
6118,1,dance all night long,dance all night long
6119,1,calleiente,calleiente
6120,1,obsessed,obsessed
6122,1,party party party,party party party
6132,1,queen of the internet,queen of the internet
6123,1,perverted,perverted
6124,1,sluty,sluty
6125,1,fucking love this,fucking love this
6126,1,gonna marry his voice,gonna marry his voice
6127,1,hooker,hooker
10538,1,symphony of decay,symphony of decay
6129,1,euri,euri
6130,1,best best best,best best best
6112,1,f-e-r-g-i-e,f-e-r-g-i-e
6111,1,mad,mad
6110,1,miami,miami
6109,1,ghettotech,ghettotech
6084,1,chinese pop,chinese pop
7283,1,7800,7800
7282,1,10101,10101
6088,1,korean hip hop,korean hip hop
6089,1,tense,tense
10547,1,explosive denouement,explosive denouement
6092,1,even better live,even better live
6093,1,korean trance,korean trance
6094,1,korean rock,korean rock
7281,1,7100,7100
10545,1,fucking hilarious,fucking hilarious
10544,1,dirge,dirge
10543,1,angular,angular
10541,1,bemis,bemis
7280,1,8888,8888
7279,1,4700,4700
6108,1,tchubaruba,tchubaruba
6131,1,foloka,foloka
6133,1,awesome covers,awesome covers
6184,1,fuji bana u,fuji bana u
6173,1,jon b,jon b
7268,1,8555,8555
6166,1,boot camp clik,boot camp clik
7266,1,boredoms-related,boredoms-related
10520,1,country: germany,country: germany
6169,1,speedrock,speedrock
7264,1,mooog sings,mooog sings
10508,1,country: jamaica,country: jamaica
10507,1,country: usa,country: usa
6174,1,brian mcknight,brian mcknight
10531,1,chamillionaire,chamillionaire
10276,1,tracks,tracks
6177,1,kelis,kelis
10278,1,track,track
10283,1,soul female vocalists british singer-songwriter,soul female vocalists british singer-songwriter
10284,1,zmierzch,zmierzch
6181,1,joe,joe
6182,1,bed,bed
6183,1,letoya,letoya
7269,1,yoshimi,yoshimi
6161,1,neo-thrash,neo-thrash
6159,1,brasi,brasi
6158,1,disne,disne
6135,1,muuuito boa,muuuito boa
6136,1,bc13  motherfucker,bc13  motherfucker
6137,1,party music,party music
6138,1,a party in your bedroom all night long,a party in your bedroom all night long
6139,1,rock blues,rock blues
6140,1,stevie ray vaughan,stevie ray vaughan
6141,1,creedence cleawater revival,creedence cleawater revival
6142,1,gothic-electro,gothic-electro
6143,1,industrial metal gothic,industrial metal gothic
7276,1,9111,9111
6146,1,confessions on a dance floor,confessions on a dance floor
6147,1,remix - paul oakenfold,remix - paul oakenfold
6148,1,dance queen,dance queen
6149,1,ancing queen,ancing queen
6153,1,coutrycore,coutrycore
7274,1,8500,8500
6157,1,singe-songwriter,singe-songwriter
7213,1,atlanta,atlanta
7211,1,laziness,laziness
7128,1,charmed soundtrack,charmed soundtrack
7146,1,deep ass voice,deep ass voice
6431,1,cafe music,cafe music
6432,1,epic cover,epic cover
6439,1,my boobs can tell when its gonna rain,my boobs can tell when its gonna rain
6440,1,colombian,colombian
6441,1,music for making pancakes,music for making pancakes
10475,1,sussas,sussas
10474,1,musica para beber e brigar,musica para beber e brigar
7147,1,czech,czech
7145,1,fake hair,fake hair
6471,1,coolest guys,coolest guys
6449,1,contemporary chamber music,contemporary chamber music
7144,1,wannabe singer,wannabe singer
6454,1,daft punk,daft punk
7143,1,flop diva,flop diva
6466,1,rhcp,rhcp
6467,1,love ballad,love ballad
6468,1,best of rem,best of rem
6469,1,superlove,superlove
7149,1,come my way,come my way
6428,1,experimental night pop,experimental night pop
7150,1,penis,penis
6426,1,screamocore,screamocore
6409,1,german version,german version
6410,1,french version,french version
6411,1,darvin,darvin
7153,1,disuko,disuko
7152,1,watermelon-watermelon-watermelon,watermelon-watermelon-watermelon
6414,1,diana agron,diana agron
6415,1,quinn fabray,quinn fabray
6416,1,alice in wonderland,alice in wonderland
6417,1,quinn,quinn
7151,1,made of so much win it hurts,made of so much win it hurts
6419,1,quinns2,quinns2
6420,1,grey's anatomy,grey's anatomy
6421,1,skins season 3,skins season 3
6422,1,misfits opening,misfits opening
6423,1,misfits,misfits
6424,1,oth,oth
6425,1,hard-core melodico,hard-core melodico
6470,1,favourte tracks ever,favourte tracks ever
6472,1,what a masterpiece,what a masterpiece
6407,1,ring ring,ring ring
7130,1,rap-rock,rap-rock
6501,1,play just some guy radio just some guy,play just some guy radio just some guy
7131,1,contemporary christian,contemporary christian
6503,1,day,day
6504,1,songs of love and madness,songs of love and madness
6505,1,songs that mention other bands or artists,songs that mention other bands or artists
6509,1,slutcore,slutcore
10462,1,elektronik,elektronik
6512,1,easy,easy
7129,1,nice female vocal,nice female vocal
6473,1,my rhcp favourite song,my rhcp favourite song
6517,1,faroese,faroese
6518,1,classical rock,classical rock
6519,1,pure rock sound,pure rock sound
6520,1,persian rock,persian rock
6526,1,rac,rac
10461,1,disco rock,disco rock
6538,1,tag,tag
10460,1,cast disney,cast disney
6500,1,music to chase squirrels by,music to chase squirrels by
6499,1,as if a creepy bug was singing beautiful songs to you on your daily walk,as if a creepy bug was singing beautiful songs to you on your daily walk
6498,1,scenester rap,scenester rap
6497,1,sin city,sin city
7141,1,tana loves her so much she would eat her up alive,tana loves her so much she would eat her up alive
7139,1,really talented female artists who dont rely on their sexuality to gain success,really talented female artists who dont rely on their sexuality to gain success
6476,1,drone metal,drone metal
6478,1,psydub,psydub
6480,1,zen,zen
6481,1,ikebana,ikebana
10472,1,brazilian emo,brazilian emo
10471,1,people i have seen live,people i have seen live
7138,1,floptastic,floptastic
10470,1,salvador,salvador
10468,1,the libertines,the libertines
7137,1,censors are lame,censors are lame
7136,1,merge it already,merge it already
7135,1,all-female music group,all-female music group
10303,1,hermoso,hermoso
6495,1,modest mouse,modest mouse
7132,1,modern worship,modern worship
6408,1,in concert,in concert
6406,1,swedish version,swedish version
6296,1,lsu,lsu
10301,1,gilmore girls,gilmore girls
6339,1,montreal electro,montreal electro
7200,1,best bass tracks,best bass tracks
7199,1,semimerda,semimerda
7198,1,so-so,so-so
10487,1,radio:active,radio:active
7197,1,things you should be ashamed of,things you should be ashamed of
10486,1,classic hollywood,classic hollywood
7195,1,bunglish,bunglish
10302,1,boysbands,boysbands
10482,1,aj mclean,aj mclean
7186,1,jazz female vocalists,jazz female vocalists
6351,1,uzbek,uzbek
10484,1,black holes and revelations,black holes and revelations
6353,1,uzbekistan,uzbekistan
6354,1,uzbek pop,uzbek pop
10483,1,this is us,this is us
7184,1,britsh,britsh
7183,1,great voices,great voices
6338,1,lesser known yet streamable,lesser known yet streamable
6337,1,montreal local,montreal local
6336,1,hard house,hard house
6335,1,thieves,thieves
6297,1,pump up,pump up
6298,1,new orleans jazz fest,new orleans jazz fest
6299,1,neil young,neil young
6300,1,sexsongs,sexsongs
6301,1,music to get high to,music to get high to
10495,1,start a riot,start a riot
7210,1,weird al originals,weird al originals
7209,1,best drums tracks,best drums tracks
7208,1,to download,to download
10492,1,blast it,blast it
10491,1,freaky as hell on visualizer,freaky as hell on visualizer
7206,1,good for sleeping,good for sleeping
7204,1,far ridere i polli,far ridere i polli
10488,1,variete francaise,variete francaise
6322,1,great b-sides,great b-sides
6323,1,best of the beast,best of the beast
6332,1,hardtek ebm synthpop,hardtek ebm synthpop
7181,1,gotic,gotic
10481,1,howie dorough,howie dorough
6405,1,wembley,wembley
6395,1,the visitors,the visitors
6387,1,1977,1977
6388,1,tour 77,tour 77
7154,1,in my fantasies i love you long time,in my fantasies i love you long time
6390,1,arrival,arrival
6391,1,1976,1976
6392,1,1974,1974
6393,1,waterloo,waterloo
6394,1,voulez vous,voulez vous
6396,1,abba - album,abba - album
7162,1,ahoy pirates have arrived,ahoy pirates have arrived
6397,1,1975,1975
6398,1,the album,the album
6399,1,gold - greatest hits,gold - greatest hits
6400,1,18 hits,18 hits
6401,1,spanish version,spanish version
6402,1,abba - live,abba - live
6403,1,tour 79,tour 79
6404,1,the girl with the golden hair,the girl with the golden hair
6386,1,the movie,the movie
6385,1,60s rock,60s rock
6384,1,sunshine pop,sunshine pop
10476,1,violino,violino
10480,1,brian littrell,brian littrell
10479,1,perfeitaaaaaa,perfeitaaaaaa
10478,1,incomparavel,incomparavel
7160,1,words are useless,words are useless
6366,1,mocne,mocne
7158,1,rose,rose
7157,1,makes my soul tremble,makes my soul tremble
10477,1,lindo,lindo
6370,1,go go go go go go go go gadget flow,go go go go go go go go gadget flow
6371,1,tron legacy ost,tron legacy ost
6372,1,expeirence group,expeirence group
6373,1,hip-hop and pop,hip-hop and pop
7156,1,optimistic view while experiencing pessimism,optimistic view while experiencing pessimism
6376,1,old england,old england
6377,1,dark prog,dark prog
6378,1,acid folk,acid folk
6379,1,traditional irish,traditional irish
5147,1,cowboys and angels,cowboys and angels
5145,1,weird drum solo,weird drum solo
3372,1,passion,passion
3943,1,frobeat,frobeat
10900,1,subtle,subtle
3934,1,j-ska,j-ska
3936,1,rub-a-dub,rub-a-dub
10899,1,wishful,wishful
3938,1,ethiopian groove,ethiopian groove
3939,1,makossa,makossa
3940,1,mbalax,mbalax
3941,1,vudu,vudu
3944,1,juju-music,juju-music
8027,1,disco never dies,disco never dies
3946,1,psychedelic pop electronica,psychedelic pop electronica
3947,1,rap metal,rap metal
8026,1,british 80s,british 80s
10157,1,soft-rock,soft-rock
8023,1,cinema bizarre,cinema bizarre
3951,1,really drunk,really drunk
8022,1,mylene farmer,mylene farmer
8021,1,patricia kaas,patricia kaas
10901,1,delicate,delicate
10902,1,love itt,love itt
8095,1,christina,christina
3914,1,makes me feel sexy,makes me feel sexy
8047,1,uber thoughts inducing,uber thoughts inducing
8045,1,ompa,ompa
3908,1,aphrodite,aphrodite
3909,1,goddess of pop,goddess of pop
8044,1,quiet mellow tunes,quiet mellow tunes
3911,1,hebrew,hebrew
3912,1,marry me,marry me
8043,1,oriental rock,oriental rock
3915,1,i want to be independent listening to,i want to be independent listening to
10908,1,merry christmas,merry christmas
3916,1,malaria anthem,malaria anthem
8038,1,chaos,chaos
3918,1,ringleader,ringleader
3919,1,hayzay,hayzay
8035,1,marimba,marimba
8034,1,acid house,acid house
3922,1,xp8 ebm futurepop,xp8 ebm futurepop
10909,1,christmas song,christmas song
10898,1,summery,summery
3958,1,the next princess of pop,the next princess of pop
8018,1,alizee,alizee
4010,1,dave is dancing,dave is dancing
3995,1,dial,dial
3996,1,hyperdub,hyperdub
10178,1,2,2
10890,1,chillosophy,chillosophy
4002,1,poder,poder
4007,1,heavymetal,heavymetal
4008,1,syphonic metal,syphonic metal
10179,1,francisco,francisco
4011,1,dave gahan is showing striptease,dave gahan is showing striptease
8010,1,para ensear en ingls,para ensear en ingls
10180,1,filhos,filhos
7993,1,regueton,regueton
4015,1,guitar hero 3,guitar hero 3
4016,1,painfull,painfull
4017,1,sob,sob
4018,1,violator,violator
4019,1,magical,magical
4022,1,stoke-on-trent,stoke-on-trent
10175,1,de,de
10164,1,pocahontas,pocahontas
8001,1,gadi1,gadi1
10162,1,roskilde festival 2010,roskilde festival 2010
8008,1,nature sounds,nature sounds
8007,1,roger waters,roger waters
3964,1,midtempo,midtempo
3966,1,essential,essential
3967,1,cuckoo,cuckoo
10897,1,peng,peng
10895,1,garbagebagwindow,garbagebagwindow
8004,1,gibrishh,gibrishh
3976,1,apologetic,apologetic
3977,1,blue eyed soul,blue eyed soul
3978,1,tripped out,tripped out
3979,1,uses the term gay as an insult unrelated to homosexuality and through this causes a significant amount of confusion,uses the term gay as an insult unrelated to homosexuality and through this causes a significant amount of confusion
10893,1,actresses,actresses
8003,1,tango nuevo,tango nuevo
10892,1,nine,nine
10891,1,sountrack,sountrack
3984,1,nu-disco,nu-disco
3905,1,best male singer ever,best male singer ever
3904,1,sexy yes yes yes,sexy yes yes yes
3903,1,ultimate vampire song,ultimate vampire song
8080,1,power-pop,power-pop
10946,1,princess of pop,princess of pop
10945,1,hung up,hung up
10943,1,wowtastic,wowtastic
8089,1,007,007
8088,1,fucking lovez it,fucking lovez it
8087,1,operatic pop,operatic pop
8085,1,pop-opera,pop-opera
8083,1,mamma mia,mamma mia
8079,1,under 100 listeners,under 100 listeners
3854,1,mustaine,mustaine
8074,1,secret garden,secret garden
8073,1,alexander rybak,alexander rybak
8070,1,actor,actor
10935,1,mainz,mainz
10934,1,the most beautiful fag in this world,the most beautiful fag in this world
3849,1,kerry,kerry
8065,1,mairead nesbitt,mairead nesbitt
3852,1,nsbm,nsbm
10947,1,jammin,jammin
10948,1,fab,fab
3827,1,aly aj,aly aj
8090,1,cornell,cornell
10951,1,feel good inc,feel good inc
3808,1,splin,splin
3809,1,rockapops,rockapops
10950,1,birth year,birth year
3811,1,android,android
3812,1,bands,bands
3813,1,crow,crow
8094,1,remember the time,remember the time
3816,1,tender,tender
8093,1,dick tracy,dick tracy
8092,1,yay obsession :d,yay obsession :d
3820,1,loca,loca
3821,1,jackson 5,jackson 5
3822,1,avril,avril
3823,1,everlife,everlife
3824,1,veronicas,veronicas
10949,1,edgy,edgy
3853,1,satan,satan
3855,1,metallica death magnetic,metallica death magnetic
3902,1,av-hood,av-hood
3892,1,melhor banda feminina,melhor banda feminina
3884,1,a voz mais bela de todas,a voz mais bela de todas
3885,1,esmaga as outras cantoras atuais,esmaga as outras cantoras atuais
3886,1,a melhor de todas,a melhor de todas
3887,1,grande cantor,grande cantor
3888,1,eterno rei,eterno rei
8049,1,gypsyrock,gypsyrock
10911,1,denters,denters
3891,1,grandes,grandes
10153,1,christian pop,christian pop
8063,1,stupidly quick talking,stupidly quick talking
3894,1,strange in moscow,strange in moscow
3895,1,melhor musica,melhor musica
3896,1,melhor dos anos 80,melhor dos anos 80
3897,1,exid records,exid records
3898,1,spontanious,spontanious
3899,1,hardbass,hardbass
3900,1,disturb,disturb
3901,1,multigen,multigen
10912,1,esmee,esmee
10913,1,outta,outta
3881,1,carey,carey
8050,1,working music,working music
10151,1,2011 domination,2011 domination
3861,1,san diego,san diego
8060,1,funniest dude ever,funniest dude ever
10917,1,vma,vma
8059,1,walas,walas
8058,1,gordo wallas,gordo wallas
3866,1,hutch,hutch
3867,1,kurt,kurt
10916,1,mum,mum
10915,1,mother,mother
8057,1,oldschool,oldschool
10914,1,here,here
8056,1,dimebag,dimebag
10152,1,legendtina,legendtina
8051,1,highschool music,highschool music
3877,1,lindsay,lindsay
3878,1,lindsay lohan teen pop,lindsay lohan teen pop
4023,1,stoke,stoke
4024,1,keele,keele
4025,1,jacobins,jacobins
7942,1,ivete,ivete
4154,1,david,david
4155,1,syd,syd
4156,1,barrett,barrett
10186,1,up,up
7945,1,lixo,lixo
4159,1,7th floor,7th floor
7944,1,dance disco eletronic pop jennifer lopez red one pittbull,dance disco eletronic pop jennifer lopez red one pittbull
7943,1,dalila,dalila
4163,1,steve vai,steve vai
4209,1,september,september
4164,1,dickinson,dickinson
10865,1,pinkroom,pinkroom
4166,1,drum'n'bass,drum'n'bass
4167,1,black hoe recordings,black hoe recordings
4168,1,mystification,mystification
10864,1,psychosolstice,psychosolstice
7940,1,60s favorites,60s favorites
7939,1,jimi hendrix tracks,jimi hendrix tracks
4153,1,wright,wright
10183,1,justin bieber jaden smith,justin bieber jaden smith
4151,1,mason,mason
4150,1,waters,waters
4133,1,alan lancaster,alan lancaster
4134,1,john coghlan,john coghlan
4135,1,francis rossi,francis rossi
4136,1,rick parfitt,rick parfitt
4137,1,rhino edwards,rhino edwards
4138,1,jeff rich,jeff rich
4139,1,matt letley,matt letley
10867,1,psychodelic,psychodelic
10866,1,pink room,pink room
4142,1,bill,bill
4143,1,comets,comets
4144,1,haley,haley
4145,1,serge gainsbourg,serge gainsbourg
4146,1,jane birkin,jane birkin
4147,1,psychadelic rock,psychadelic rock
4148,1,gilmour,gilmour
4149,1,roger,roger
10187,1,the one,the one
4210,1,folk-pop,folk-pop
4131,1,unglaublich,unglaublich
4245,1,heartache,heartache
7917,1,ten feet high,ten feet high
7915,1,mana,mana
7914,1,kt tunstall,kt tunstall
4240,1,fuck bush,fuck bush
7913,1,andrea corr,andrea corr
4242,1,songs i relate to,songs i relate to
4243,1,grammy,grammy
4244,1,she kicks ass,she kicks ass
7912,1,raul midon,raul midon
4214,1,chant,chant
4247,1,december,december
4248,1,makes me want to cry,makes me want to cry
4249,1,queen of soul,queen of soul
4250,1,tim mcgraw and gwyneth paltrow,tim mcgraw and gwyneth paltrow
4251,1,miranda lambert,miranda lambert
4252,1,country women,country women
7911,1,live in dublin,live in dublin
4254,1,i love singing this,i love singing this
7918,1,sexual,sexual
4235,1,dixie chicks,dixie chicks
4233,1,brit music,brit music
4232,1,agresive metal,agresive metal
10863,1,austria,austria
4216,1,concert,concert
10188,1,olhos,olhos
4218,1,director,director
4219,1,queen forever,queen forever
4220,1,the best show,the best show
4221,1,the best women singer,the best women singer
4222,1,the richest singer,the richest singer
4223,1,bigdrums,bigdrums
4224,1,alt. rock,alt. rock
7928,1,lifetimecore,lifetimecore
10189,1,go,go
4227,1,makes me happy as fuck,makes me happy as fuck
4228,1,earthling,earthling
4229,1,god is an american,god is an american
10190,1,never,never
4231,1,industrial nu metal,industrial nu metal
4132,1,andy bown,andy bown
10181,1,justin,justin
4026,1,the jacobins,the jacobins
7976,1,implying this is prog rock,implying this is prog rock
10881,1,run dmc,run dmc
7979,1,four walls and adobe slabs for ma gurls,four walls and adobe slabs for ma gurls
4054,1,timbaland knock,timbaland knock
4055,1,somebody to love,somebody to love
4056,1,dels,dels
7977,1,post-ironic beardcore,post-ironic beardcore
4058,1,heavy nopal,heavy nopal
4059,1,question of honor,question of honor
4061,1,astrrid hadad,astrrid hadad
4071,1,voices of angels,voices of angels
4062,1,in the kingdom of darkness,in the kingdom of darkness
4063,1,wonderful world,wonderful world
7975,1,sida para portenos que no quieren viajar 2 km chotos para ver fueguitos artificiales y se quejan,sida para portenos que no quieren viajar 2 km chotos para ver fueguitos artificiales y se quejan
4065,1,harem,harem
4066,1,its a beutiful song,its a beutiful song
4067,1,this love,this love
4068,1,rainy days,rainy days
4069,1,carole king,carole king
7980,1,elforrocore,elforrocore
7986,1,joa,joa
4049,1,folk prog,folk prog
7987,1,lapiz conciente,lapiz conciente
4027,1,keele university,keele university
4028,1,lp,lp
7992,1,lapiz conciente vakero hip hop latino toxic crow rap dominicano,lapiz conciente vakero hip hop latino toxic crow rap dominicano
7991,1,toxic crow,toxic crow
4035,1,strike,strike
4036,1,lolene,lolene
4037,1,the electrick hotel,the electrick hotel
4038,1,neon,neon
4039,1,rich,rich
4040,1,lionheart,lionheart
7990,1,vakero,vakero
10885,1,00s rock,00s rock
7989,1,elcriminal03,elcriminal03
10884,1,escape the fate,escape the fate
10883,1,nfsu 2,nfsu 2
10882,1,limp bizkit,limp bizkit
7988,1,rap dominicano,rap dominicano
10880,1,mudvayne,mudvayne
4072,1,levitation,levitation
4129,1,folk black metal,folk black metal
7965,1,babymaking music,babymaking music
4100,1,spandau ballet,spandau ballet
4101,1,depeche mode related,depeche mode related
7967,1,pure perfect hate,pure perfect hate
4104,1,cocteau twins related,cocteau twins related
4105,1,lottie,lottie
4109,1,lenda,lenda
4110,1,legendaria,legendaria
4111,1,princessa do pop,princessa do pop
10873,1,kittie,kittie
10879,1,xzibit,xzibit
10871,1,korn,korn
10870,1,frippertronics,frippertronics
10869,1,king crimson,king crimson
10868,1,path of dying truth,path of dying truth
7960,1,holy dick everyone is going to fucking die,holy dick everyone is going to fucking die
4125,1,epic black metal,epic black metal
4126,1,swedish black metal,swedish black metal
4128,1,usbm,usbm
4099,1,bronx,bronx
4098,1,kmfdm,kmfdm
4096,1,nine inch nais,nine inch nais
4094,1,devotional,devotional
4074,1,galvao,galvao
4075,1,alternativerock,alternativerock
4076,1,popbritish,popbritish
4077,1,iconpop,iconpop
10878,1,gta iii,gta iii
4080,1,popbrasil,popbrasil
10877,1,gta soundtrack,gta soundtrack
4083,1,funk carioca,funk carioca
4084,1,we belong to the music,we belong to the music
4085,1,cyrus,cyrus
7974,1,lol sounds like joy division,lol sounds like joy division
4088,1,satellite,satellite
4089,1,eurovision 2010,eurovision 2010
7972,1,dat bass,dat bass
4091,1,billy corgan,billy corgan
7969,1,lolcore,lolcore
4093,1,folk music,folk music
3806,1,pedobear does approve,pedobear does approve
8096,1,afro-soul,afro-soul
5144,1,sexy and energetic,sexy and energetic
3518,1,bees buzzing,bees buzzing
11048,1,sheffiel bands,sheffiel bands
8280,1,godsmack,godsmack
3512,1,fog,fog
3513,1,flood,flood
3514,1,plasma,plasma
3515,1,washing over me,washing over me
3516,1,mountain tops snow melting thawing fire ice volcanos nature earth,mountain tops snow melting thawing fire ice volcanos nature earth
3517,1,knee slapping,knee slapping
3519,1,head spinning,head spinning
11050,1,super fun,super fun
3520,1,determined yelling in a barren field under a gray sky,determined yelling in a barren field under a gray sky
8279,1,chevelle,chevelle
3522,1,acid hardcore,acid hardcore
8278,1,lyrical rock,lyrical rock
11047,1,sad and beautifull,sad and beautifull
11046,1,manchester sound,manchester sound
11045,1,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian
11041,1,high school musical 3,high school musical 3
11049,1,indie indi,indie indi
11051,1,coyote ugly,coyote ugly
3803,1,early league,early league
3484,1,cool stuff,cool stuff
3475,1,slow dive,slow dive
3476,1,amethystium,amethystium
3477,1,enya,enya
3478,1,john cage,john cage
8285,1,red,red
8284,1,staind,staind
3482,1,less than 3,less than 3
8283,1,gute text,gute text
3486,1,one of the best songs ever,one of the best songs ever
3506,1,cbjr,cbjr
3487,1,stock aitken waterman,stock aitken waterman
3493,1,new wave happiness,new wave happiness
11054,1,amazing songwriters,amazing songwriters
11053,1,greatest sad songs,greatest sad songs
11052,1,finest tracks,finest tracks
8281,1,rishloo,rishloo
3500,1,regionalista,regionalista
3503,1,caipira,caipira
3531,1,not me not i,not me not i
11040,1,california gurls,california gurls
3533,1,the true winners of the x factor 2009,the true winners of the x factor 2009
8271,1,my favorite band,my favorite band
8273,1,text,text
11001,1,gozada,gozada
