,id,name,metadata
6936,12943.0,Among the Debris, swedish
6937,12944.0,Doom Unit,heavy metal music rock music
6938,12945.0,Jesus Culture, worship
6939,12946.0,Ministério Vida de Adoração, adoracao christian christian rock diego gospel jesus preferidas top christian worship
6940,12947.0,Shawn McDonald, acoustic adoracao awesome god chill christian christian music christian rock folk indie mellow preferidas worship
6941,12948.0,Day of Fire,alternative metal christian rock hard rock post grunge adoracao christian christian rock diego diego 12 gospel jesus jesus 12 preferidas rock top christian worship
6942,12949.0,Mainstay,christian rock christian christian rock diego diego 12 gospel jesus 12 preferidas top christian
6943,12950.0,Delirious?, adoracao chill christian christian rock christian rock pop diego 12 jesus jesus 12 preferidas relaxing top christian worship
6944,12951.0,Jonah33,alternative metal christian metal hard rock alternative rock christian christian rock diego jesus 12 preferidas top christian
6945,12952.0,Livres para Adorar, adoracao worship
6946,12953.0,Audio Adrenaline,alternative rock christian rock contemporary christian music christian christian rock
6947,12955.0,Casa de Davi, adoracao worship
6948,12956.0,Adoração & Adoradores, christian diego 12 jesus 12 preferidas top christian worship
6949,12957.0,Lucas Souza, adoracao brazilian christian christian rock cristian rock diego diego 12 favorite band and artist gospel jesus jesus 12 preferidas top christian worship
6950,12958.0,Austin Drage, awesome voice male vocalist
6951,12959.0,Amanda Seyfried, musical my boob can tell when it gonna rain singing actress soundtrack
6952,12960.0,Hunter Parrish, thats hot
6953,12961.0,Zizi Possi,bossa nova música popular brasileira
6954,12962.0,Pia Toscano,pop music american idol
6955,12963.0,Eoghan Quigg, the x factor 5
6956,12964.0,3-11 Porter, beautiful chillout downtempo lounge melancholy sad
6957,12965.0,Moony, house
6958,12966.0,Burhan G,contemporary r b pop music pop rnb
6959,12971.0,N.E.R.D.,alternative r b alternative hip hop alternative rock avant funk experimental hip hop experimental pop funk rock rap rock
6960,12973.0,Babyland,electro industrial industrial rock synth punk electronic junk punk
6961,12974.0,Love of Diagrams,indie rock no wave post punk
6962,12975.0,16Volt,industrial metal industrial rock coldwave dark industrial industrial industrial metal industrial rock
6963,12976.0,Zola Jesus,art pop dark wave hypnagogic pop industrial music synth pop ambient crazy dreaming electronic female vocalist lo fi noise psychedelic seen live trip viagem
6964,12977.0,The Prids,indie rock noise pop post punk shoegaze gothic gothic rock post punk post punk revival
6965,12978.0,Dum Dum Girls,alternative rock dream pop indie rock noise pop shoegaze female vocalist garage pop girlamazing indie indie pop lo fi twee
6966,12979.0,Machine Drum, ambient beat calming exhilarating experimental glitch groovy hip hop idm soothing
6967,12980.0,Anthony Green, acoustic experimental indie singer songwriter
6968,12981.0,I Would Set Myself on Fire for You,experimental rock post hardcore post rock screamo 00s emo screamo usa
6969,12983.0,Ataque Verbal, hardcore new metal rapcore skate punk
6970,12984.0,Fangoria, alaska electronic electropop spanish synthpop
6971,12987.0,Global Deejays,electro house eurodance house music 00s 2004 austria best song ever dance electronic house pop techno trance
6972,12988.0,Thea Gilmore,folk music
6973,12989.0,Lisa Hannigan, 80 90 amazing female vocalist folk
6974,12990.0,Laura Izibor,contemporary r b pop music soul music female vocalist piano rnb singer songwriter soul soundtrack
6975,12991.0,Sarah Jaffe,independent music folk letmelikeit lmli
6976,12992.0,Kathryn Williams,folk music acoustic female vocalist indie mellow singer songwriter
6977,12993.0,Anna Calvi, alternative atmospheric female vocalist indie sound of 2011
6978,12994.0,Deee-Lite,ambient music funk hip hop music house music techno 90 american dance electronic pop
6979,12995.0,Sleeping In The Aviary,indie rock pop rock
6980,12996.0,delicious pastries, alex chilton apple in stereo beach boy big star elephant 6 harry nilsson herman s hermit mariage blanc meeting of important people new shout oranger pittsburgh sleeping in the aviary sparklehorse the gerbil the troggs
6981,12997.0,Cotton Mather, veronica mar
6982,12998.0,Superdrag,alternative rock indie rock post grunge power pop alternative rock
6983,12999.0,New Shouts, beach boy britpop camera delicious pastry fundip mariage blanc motown ronettes snack music teenage beach sound
6984,13000.0,Love, 1966 1967 1969 1970 60 american buy this classic rock kill billish pop psicodelia psychedelic psychedelic rock rock smooth night driving summer
6985,13001.0,Mariage Blanc, delicious pastry mariage blanc pittsburgh ringpop
6986,13002.0,The Bees, british cover cover eclectic fun indie pop
6987,13003.0,Meeting Of Important People,indie rock pop rock
6988,13004.0,The Soft Boys,neo psychedelia new wave music post punk british punk college rock jangle pop post punk
6989,13005.0,Ultra Orange & Emmanuelle,alternative rock indie  music
6990,13007.0,Walter Meego,dance music pop music rock music electronic funk synthpop walter meego
6991,13008.0,Natalie Portman's Shaved Head, 00s dance electro electronic indie polecane pop synthpop
6992,13009.0,Bag Raiders,alternative dance electronica house music indietronica synthpop australian dance electro electronic funk house
6993,13010.0,Shitdisco,dance rock electronic rock new rave british dance punk dance punk disco fuckin yea electro electronic indie neon space new rave new wave
6994,13011.0,Rex the Dog, dance electro techno
6995,13012.0,Platinum Blonde, 80 canadian dance dance dance faves manchester new wave oh canada pop remix synthpop
6996,13013.0,Tony Bennett, alsolike california christmas christmas blend duet oscar winning song pop
6997,13014.0,Tom Cochrane & Red Rider, i am canadian
6998,13015.0,Go, chile indie rnb rock soul
6999,13016.0,Blade Loki, polish punk punk rock seen live
7000,13017.0,Habakuk, reggae
7001,13019.0,Zabili Mi Żółwia, polish punk punk rock reggae rock ska
7002,13023.0,The Bill, polish punk rock
7003,13025.0,Pięć Dwa Dębiec, hip hop
7004,13026.0,Komety,punk rock rock music rockabilly rockabilly
7005,13033.0,Lulu Rouge,electronica wish list
7006,13034.0,Ilan Eshkeri,film score indie soundtrack
7007,13035.0,Miriam Stockley, chill chill zone chillout downtempo easy listening instrumental new age vocal
7008,13036.0,Cybo, ambient dark ambient electronic experimental idm noise
7009,13037.0,鼓童, japanese love japan
7010,13038.0,Kurt Vile,indie folk indie rock lo fi music 90210 dream pop folk garage rock noise noise pop psychedelic singer songwriter
7011,13039.0,Crystal Stilts,dream pop garage rock neo psychedelia noise pop post punk post punk
7012,13040.0,Fresh Cherries From Yakima, ambient folk artsy folk punk hella diy
7013,13042.0,The Sandwitches, experimental freak folk lo fi
7014,13043.0,Sleeping States,songwriter hella diy rad cover
7015,13044.0,Silver Jews,alternative rock americana  music  country music indie rock barkbarkdisco folk indie luv lo fi
7016,13045.0,Women, lo fi noise noise rock seen live
7017,13047.0,Rio en Medio,freak folk new weird america folk
7018,13049.0,The Fresh & Onlys,acid folk alternative rock garage rock jangle pop post punk psychedelic rock
7019,13050.0,Papercuts, folk seen live
7020,13051.0,Sic Alps, american lo fi new weird america noise noise pop noise rock psychedelic rock usa
7021,13052.0,Julian Lynch, folk
7022,13053.0,Thee Oh Sees, garage rock psychedelic
7023,13054.0,Lotus Plaza, ambient dream pop experimental shoegaze
7024,13056.0,Dirty Beaches, lo fi rockabilly
7025,13057.0,Grass Widow,indie rock indie pop noise pop
7026,13061.0,Infectious Grooves,funk metal 90 alternative funk fusion metal rock
7027,13062.0,Green River, grunge ohmydamn suede
7028,13063.0,Cheyenne Kimball,acoustic music country music pop rock female vocalist great memory with my geeem rainy day rock singer songwriter
7029,13064.0,Jordan McCoy, american junior
7030,13065.0,Moxy Früvous, favourite
7031,13066.0,Dr. Dog,americana  music  baroque pop indie folk indie rock lo fi music neo psychedelia psychedelic rock alternative folk indie indie rock rock
7032,13069.0,Ray Davies,pop music pop music pop music pop music pop music rock music rock music rock music rock music rock music 60 70 classic rock singer songwriter
7033,13072.0,Bijelo Dugme,folk rock hard rock new wave music pop rock progressive rock
7034,13073.0,Indexi,pop rock progressive rock psychedelic rock
7035,13074.0,Divlje Jagode, hard rock rock
7036,13075.0,Zabranjeno Pušenje, prejebeno rio
7037,13078.0,Smak,blues rock folk rock hard rock jazz rock progressive rock psychedelic rock symphonic rock classic rock fusion progressive rock
7038,13079.0,Haustor,funk new wave music post punk reggae ska world music rio
7039,13084.0,The Grapes of Wrath, acoustic canadian college rock faves jangle pop
7040,13085.0,Spoons, 1980s 80 canadian classic dance dance dance dance living in the suburb in the 1980s new wave oh canada post punk seen in concert seen live soundtrack synth synth pop synthpop
7041,13086.0,Chalk Circle, 80 canadian indie pop
7042,13087.0,The Sword,doom metal doom metal doom metal hard rock hard rock hard rock heavy metal music heavy metal music heavy metal music stoner rock stoner rock stoner rock doom metal heavy metal metal stoner rock
7043,13089.0,100dBs, beat brooklyn drum attix dub hip hop hip hop lesser known yet streamable artist nyc reggae remixes skit underground
7044,13092.0,Bochum Welt, idm iron jesus
7045,13094.0,Jaylib, stone throw underground hip hop
7046,13100.0,Honeybird & the Birdies, acoustic anti anti folk anti folk antifolk anzio bee bete bossa buzz carfagna catanese catania duckhead green ethnic ethno rock freak folk tropicalia freak folk freak pop gardening ginobird honeybird indie indie rock lake limone los angeles lunette mpb new american weird oculiste p birdie pachamama paola mirabella people who are freakier and folkier than motherfucking devendra banhart pink lemonade pollock pine post folk puzzola idiota quemby rocketta siculo singer songwriter snapple sticky sweet subterra talia tommy vibey weird acoustic world
7047,13102.0,Scott Matthews,blues blues folk rock folk rock indie folk indie folk folk pop singer songwriter
7048,13106.0,"Kiss My Ass, Deeply", acoustic better than kmad black metal death metal eminem legend neofolk nice sword gandalf non melodic over 2000 listener thrash metal virgin metal
7049,13107.0,Arakain,groove metal hard rock heavy metal music power metal thrash metal thrash metal
7050,13108.0,Zbynda Slepička, blue home collection psychedelic rock n roll vyjeta ropucha
7051,13112.0,Ian Gillan,blues rock blues rock hard rock hard rock heavy metal music heavy metal music progressive rock progressive rock 70
7052,13113.0,Horkýže Slíže,comedy rock grunge punk rock rock music
7053,13116.0,Karel Kryl,folk music protest song
7054,13120.0,Jiří Schelinger,hard rock pop rock
7055,13123.0,Blue Cheer,acid rock blues rock hard rock heavy metal music occult rock psychedelic rock 60 90 blue rock classic rock cover doom metal hard rock hard heavy rock heavy blue heavy metal heavy rock proto metal psychedelic psychedelic rock rock and roll stoner rock traditional heavy metal
7056,13126.0,Saga, 1980 song 80 canadian progressive rock rock
7057,13127.0,Seventh Wonder,power metal progressive metal prog metal progressive progressive metal
7058,13128.0,The Gourishankar, progressive rock
7059,13129.0,Enchant, progressive rock
7060,13130.0,Dominici, progressive metal
7061,13133.0,Shawn Lane,instrumental rock jazz fusion world fusion guitar guitar virtuoso instrumental jazz
7062,13135.0,Los Rabanes,punk rock ska punk
7063,13136.0,Chichi Peralta, spanish
7064,13137.0,Pastora, catalan
7065,13138.0,Ok que, latin maracaibo mujer de la nuche rock pop venezuela
7066,13139.0,The Jelly Jam,jazz fusion progressive rock progressive rock
7067,13143.0,MullMuzzler,hard rock progressive metal progressive rock
7068,13145.0,Alaska In Winter,electronic music atmospheric cool dreampop electronic ethereal experimental love it mellow piano special trip hop
7069,13147.0,Sea Wolf, alternative americana folk gossip girl indie indie pop indie rock new moon pop rock seen live singer songwriter the vampire diary twilight usa
7070,13151.0,The Alarm,alternative rock alternative rock alternative rock new wave music new wave music new wave music 1981 80 best christmas song british celtic favourite new wave rock seen live welsh
7071,13152.0,Mike Peters, british male vocalist welsh
7072,13154.0,Любэ, 2006 2007 my fav song rock russian russian rock
7073,13155.0,Bachelor Girl,indie music indie music indie music pop music pop music pop music pop rock pop rock pop rock aussie dd cover
7074,13156.0,Kirsty MacColl,alternative rock country music folk music new wave music world music 80 best song of the 00s best song of the 80 best song of the 90 college rock favourite female female vocalist folk rock singer songwriter soundtrack vaguely homosexual
7075,13157.0,Stephen Duffy, british duran duran english male vocalist synth pop
7076,13158.0,Gowan, 80 canadian male vocalist
7077,13159.0,Simon Le Bon, english male vocalist new wave
7078,13160.0,Glass Tiger,electronic rock electronic rock new wave music new wave music pop rock pop rock rock music rock music 90 canadian classic rock faves piano single slowies synth pop
7079,13161.0,Private, best song of the 00s
7080,13162.0,Geneva Jacuzzi, avant garde broken clash female vocalist frau und technik in the chillwave family indietronica lo fi new weird america post electroclash post electroclash usa
7081,13163.0,Clara Rockmore,classical music
7082,13164.0,Jane Birkin, chanson francaise female vocalist french i love my dad taste idolo instrumental q sexy remember him
7083,13165.0,Kas Product,cold wave  music  minimal wave cold wave electroclash ingredient
7084,13167.0,John Maus, avant garde electronic experimental in the chillwave family post punk synthpop
7085,13168.0,Telex, 1980 song blitz playlist city could be mistaken for sth else cover deep clash disco electroclash ingredient electronic song musical genre recos synth pop time
7086,13169.0,Marlene Dietrich, female vocalist uhhhh
7087,13170.0,Lio,bubblegum pop bubblegum pop bubblegum pop bubblegum pop new wave music new wave music new wave music new wave music pop music pop music pop music pop music punk rock punk rock punk rock punk rock rock music rock music rock music rock music 80 belgian synthpop
7088,13171.0,Marianne Faithfull, 1965 blitz playlist british classic rock female vocalist pop rock singer songwriter song to listen to the beatles
7089,13172.0,Jeremy Jay,indie pop
7090,13173.0,Thieves Like Us, dance downtempo electronic electronica indie indietronica
7091,13174.0,Modern Witch, 10 ambient avant garde broken clash electronic experimental idm post punk witch house witch clash
7092,13176.0,Trans-X,hi nrg new wave music synthpop new discovery
7093,13177.0,Lizzy Mercier Descloux,disco no wave post punk worldbeat experimental post punk the type of woman i am
7094,13178.0,The Motels,alternative rock new wave music 80 american punk female vocalist soft rock
7095,13179.0,DJ Sharpnel,gabber happy hardcore j core mákina rave music speedcore trance music electronica gabber happy hardcore hardcore japan japanese speedcore
7096,13180.0,Apartment 26,alternative metal industrial metal nu metal alternative rock industrial rock
7097,13182.0,e-gens, alternative dance danceable darkwave depeche mode electro electronic electronica electropop elsiane hurt iamx imperative reaction la roux lowe male vocalist massive attack mesh muse new order new wave pop provision russian russian synthpop santigold synth synth pop synthpop the cure u2 visage vnv nation we have band
7098,13183.0,Electro Spectre,new romantic new wave music synthpop alternative depeche mode ebm electro electronic electronica electropop male vocalist new wave synth pop synthpop
7099,13184.0,Analog Angel, depeche mode electronic electronica mesh synthpop
7100,13185.0,B! Machine,new wave music synthpop alternative depeche mode ebm electro electronic electronica male vocalist new wave synth pop synthpop
7101,13186.0,Jens Bader, alternative electronic electronica futurepop male vocalist synth pop synthpop
7102,13187.0,Ien Oblique, 00s 10 alternative dance darkwave electro electronic electronica electropop fav favorite favorite male vocalist sexy synth pop synthpop tech house
7103,13188.0,Zartbitter 16, electronic synth synth pop synthpop
7104,13189.0,KAJ, alternative depeche mode electro pop electronic electronica male vocalist new wave synth synth pop synthpop
7105,13190.0,Simulator, alternative electronic electronica industrial synth pop synthpop
7106,13192.0,depressive minds, club depeche mode electronic front 242 kraftwerk merge pet shop boy synth pop
7107,13196.0,The High-Dolls, alternative dance danceable electro electronic new wave pop synthpop
7108,13197.0,Halovox, dance electronic synth synth pop synthpop
7109,13198.0,Raindancer,acoustic music electro  music  rock music electronic she want revenge synthpop trance
7110,13199.0,TheTrees, alternative experimental indie mellow rock
7111,13201.0,Intricated, could be mistaken for sth else
7112,13202.0,Carved Souls, alternative depeche mode electronic electronica male vocalist synth pop synthpop
7113,13206.0,Modern Thieves, alternative indie indie rock male vocalist muse rock
7114,13207.0,Low Technicians, alternative electronic electronica male vocalist new wave synth pop synthpop
7115,13208.0,Stargraph, electronic new wave
7116,13209.0,Double Thumb, ambient atmospheric down tempo dub easy listening electric electronic elsiane experimental female vocalist female vocalist minimalist post rock singer songwriter
7117,13210.0,Rational Youth,new wave music pop music synthpop deep clash fav artist new wave synthpop synthpop artist
7118,13211.0,James LaBrie,heavy metal music progressive metal progressive rock experimental progressive progressive metal
7119,13212.0,ANew Revolution,alternative metal nu metal hard rock
7120,13213.0,Confession, australian hardcore metalcore
7121,13214.0,The Letter Black,alternative metal christian rock hard rock nu metal post grunge alternative alternative metal alternative rock christian rock female vocalist hard rock metal rock
7122,13215.0,Éowyn, rock
7123,13216.0,Amie Miriello,folk music
7124,13217.0,Elizabeth & The Catapult, favorite indie pop
7125,13218.0,Eric Hutchinson,blues rock blues rock blues rock folk music folk music folk music power pop power pop power pop life unexpected
7126,13219.0,Andrea Corr,celtic music pop music rock music andrea corr awesome chillout good mood music good mood song infatuation irish love song piano sexy singer songwriter sometimes it just about the hot singer ten foot high the corrs want to see live
7127,13221.0,Attack In Black,folk rock hardcore punk indie rock i am canadian indie rock
7128,13223.0,Adrina Thorpe, letmelikeit
7129,13224.0,Joan as Police Woman,jazz pop music rock music duet indie seen live singer songwriter
7130,13225.0,Smoosh, female vocalist indie letmelikeit
7131,13226.0,Charlie Dée, lmli
7132,13227.0,Room Eleven,blues bossa nova folk music jazz pop music party rain wish list
7133,13228.0,Immaculate Machine,indie pop indie rock buy this canadian finale montage french quiet walk rock me babe smooth night driving spring
7134,13231.0,Phildel,alternative pop dream pop neoclassicism  music  acoustic alternative female vocalist piano pop singer songwriter
7135,13232.0,The Devlins,indie rock soundtrack
7136,13233.0,Title Fight,emo hardcore punk post hardcore punk rock shoegazing
7137,13234.0,Transit, pop punk
7138,13236.0,Such Gold,emo melodic hardcore punk rock the best
7139,13238.0,The Lillingtons,pop punk alternative rock halloween punk punk rock
7140,13240.0,Shook Ones,melodic hardcore melodic hardcore punk rock punk rock lifetimecore
7141,13243.0,My Heart To Joy,emo indie rock melodic hardcore post hardcore punk rock
7142,13244.0,Chixdiggit!, punk rock
7143,13246.0,The Manges,pop punk buzzpop pop punk poppunk punk ramonescore
7144,13247.0,Riverdales,pop punk punk rock ramonescore
7145,13250.0,Balance and Composure,alternative rock emo indie rock post hardcore
7146,13253.0,The Copyrights,pop punk punk rock buzzpop pop punk poppunk punk ramonescore
7147,13254.0,Iron Chic,alternative rock emo pop punk punk rock
7148,13257.0,Parasites, pop punk
7149,13258.0,Castevet,black metal mathcore post hardcore progressive metal black metal experimental black metal indie indie rock nyc post rock screamo
7150,13260.0,Latterman,pop punk punk rock nostalgia punk
7151,13264.0,Crime in Stereo,hardcore punk melodic hardcore
7152,13265.0,Anna Abreu,contemporary r b dance music pop music pop single
7153,13266.0,A1, boyband british male vocalist pop pop rock seen live
7154,13267.0,Wallis Bird,acoustic music folk music rockabilly female vocalist singer songwriter
7155,13268.0,Willy DeVille,americana  music  blues cajun music latin rock louisiana creole french mariachi new orleans r b roots rock soul music tex mex music 70 80 90 acoustic american blue cover folk garage rock male vocalist rock singer songwriter soul usa
7156,13269.0,Lightnin' Hopkins,country blues electric blues texas blues blue blue country blue delta blue guitar texas blue
7157,13270.0,The Paul Butterfield Blues Band, blue blue rock chicago blue electric blue harmonica blue
7158,13271.0,Buddy Guy & Junior Wells, barrelhouse cover blue rnb
7159,13272.0,John Mayall,blues rock british blues rock music blue blue rock
7160,13273.0,Koko Taylor,chicago blues electric blues rhythm and blues soul blues soul music blue female vocalist garage jazz menestrel proto punk voodoo woman
7161,13274.0,Popa Chubby,blues rock electric blues rock music blue rock guitar guitar virtuoso rock
7162,13275.0,Kumm, aana alternative rock approfondire descoperiri
7163,13276.0,Cargo, hard rock progressive rock rock
7164,13277.0,Dreadful Shadows,darkwave gothic metal gothic rock
7165,13279.0,Vaya Con Dios, f4nt4stic female vocalist seen live
7166,13280.0,Codeine Velvet Club,alternative rock baroque pop cabaret
7167,13285.0,Teresa Salgueiro,fado world music
7168,13286.0,Baby do Brasil, brasil female vocalist mpb
7169,13287.0,Oz Bambaz, brazil brazilian
7170,13289.0,Dead Meadow,psychedelic rock stoner rock 00s 90 alternative american blue experimental garage rock indie indie rock lo fi noise psychedelic rock shoegaze
7171,13291.0,Divididos,alternative rock hard rock new wave music hard rock rock nacional
7172,13292.0,Don Omar,bachata  music  hip hop music pop music reggae reggaeton rock music favorite hip hop lpa reggaeton viaje de egresados
7173,13293.0,Jowell & Randy,reggaeton
7174,13296.0,Zion, reggaeton
7175,13298.0,Monkey Black, elcriminal03 hip hop joa lapiz conciente latino rap dominicano regueton toxic crow vakero
7176,13301.0,joa, lapiz conciente vakero hip hop latino toxic crow rap dominicano
7177,13303.0,Tego Calderon, reggaeton
7178,13304.0,Don Chezina,rap reggaeton
7179,13306.0,Eldad Lidor, smooth jazz soundtrack world
7180,13307.0,Sporting Club, tamir
7181,13308.0,Leszek Możdżer,jazz chillout eldad jazz piano polish polish jazz
7182,13309.0,Tamburada, ara bul bu grubu hic duymamistim drive experimental jazz turkish
7183,13310.0,Circumnavigate, eldad tamir
7184,13311.0,Pterodata, ambient avant garde eclectic electronic experimental jazz post rock psychedelic trip hop
7185,13312.0,Cybophonia, drive electronic experimental for work world
7186,13313.0,Sauli Hirvi, instrumental tamir
7187,13314.0,The Wood For The Trees, ambient eldad experimental sfx tamir
7188,13315.0,Sicilian AV project, jazz my indie friend
7189,13316.0,Arild Andersen,jazz jazz jazz contemporary jazz eldad for work jazz fusion shoshi
7190,13317.0,Terry Riley,avant garde music electronic music minimal music tape music avant garde avant garde contemporary classical eldad experimental first rate and free for work iron jesus minimal minimalism tamir usa
7191,13318.0,Erik Truffaz,acid jazz jazz fusion nu jazz post bop ambient chillout contemporary jazz downtempo eldad electronic experimental favorite artist fusion instrumental jazz jazz fusion trumpet
7192,13319.0,Egberto Gismonti,folk rock jazz progressive rock acoustic acoustic guitar brasil eclectic eldad experimental folkloric for work guitar instrumental jazz multiculti syncretic
7193,13320.0,Jaco Pastorius,jazz fusion contemporary jazz funk fusion guitar instrumental jazz jazz fusion
7194,13321.0,Wilhelm Stegmeier, soundtrack
7195,13324.0,Oregon, eldad
7196,13325.0,Machinefabriek, ambient drone for work minimal
7197,13326.0,Nick Loew, eldad tamir
7198,13327.0,Contemporary Noise Quintet, eldad experimental for work jazz nu jazz polish jazz worth a second look
7199,13328.0,Kenji Watanabe, eldad tamir
7200,13329.0,BrainStorm Operations, ambient chillout electronica
7201,13330.0,Gendrickson Mena, jazz
7202,13331.0,Hermeto Pascoal,avant garde jazz brazilian music forró avant garde brasil brazilian composer eldad experimental for work free jazz instrumental jazz world
7203,13332.0,Uakti, eldad for work instrumental minimalism
7204,13333.0,Armand Amar,film score composer world
7205,13336.0,DoubleUIM, eldad for work soundtrack tamir
7206,13337.0,Mark Isham,electronic music jazz eldad instrumental jean marc toma soundtrack
7207,13338.0,Jeff Tweedy,alternative country alternative rock alt country folk instrumental tamir
7208,13339.0,Astral Projection, ambient dance electronic full on goa progressive trance psychedelic psychedelic trance psytrance trance
7209,13340.0,Cosma, electronica goa psychedelic psychedelic trance psytrance trance
7210,13341.0,Pink Turns Blue,darkwave gothic rock post punk 80 darkwave electronic male vocalist new wave post punk
7211,13343.0,Diaframma,dark wave gothic rock punk rock
7212,13344.0,Martial Canterel, new wave
7213,13345.0,Lowlife, darkwave new wave post punk
7214,13347.0,Frank the Baptist, american batcave deathrock gothic gothic rock
7215,13351.0,Paola & Chiara, dance disco electro electronic electronica female vocalist festival italian music italian italian music italian pop italiano pop sexy underrated
7216,13352.0,Chiara Iezzi, dance italian perfection pop sexy singer songwriter
7217,13353.0,Dual Sessions, ambient chill out chillout electronic electronica lounge perfection romantic summer
7218,13354.0,Bodies Without Organs, dance disco electronic electronica
7219,13355.0,Rodrigo Leão,modern classical music modern classical music
7220,13356.0,Ivri Lider,adult contemporary music pop rock
7221,13357.0,Thomas Anders,dance pop euro disco eurodance europop house music schlager music 00s 80 90 catchy dance dance 00s dance music disco german house male vocalist sing along
7222,13359.0,Enigmatic Obsession, chillout
7223,13360.0,Гости из Будущего, europe love pop russia
7224,13361.0,Борис Апрель, alternative ballad europe gay male vocalist pop russian gay
7225,13362.0,Ysa Ferrer,dance music electronic music dance electronic female vocalist french pop
7226,13363.0,Christophe Willem,nouvelle chanson pop music ballad chanson francaise dance disco europe francais french french pop gay a hell pop sexy
7227,13364.0,Mark Medlock,dance pop pop music soul music sunshine pop 00s 10 2010 germany male male vocalist pop
7228,13365.0,Common Rotation, favourite folk indie live music archive
7229,13366.0,Erik Wøllo,ambient music drone music electronic music minimalist music space music
7230,13368.0,Mediæval Bæbes, beautiful celtic dreamy ethereal female vocalist for work goddess irish music new age wind of soul
7231,13369.0,Altan, folk
7232,13371.0,Karl Jenkins,jazz classical rudyard kipling
7233,13372.0,Blue Man Group, alternative american dance trance electronic electronica friend instrumental psychedelic rock seen live
7234,13373.0,Richard Bone,ambient music electronic music experimental music
7235,13375.0,Steve Aoki,big room house dutch house electro house electronic dance music hip hop trap music  edm  american dance electro electronic usa wedding dance party
7236,13377.0,Birds of Tokyo,alternative rock triple j
7237,13378.0,Hladno Pivo,alternative rock punk rock reggae rock music rio
7238,13381.0,Daleka Obala, rio
7239,13382.0,Azra,alternative rock alternative rock new wave music new wave music rio s r b i j a
7240,13383.0,The Beat Fleet,hip hop music rap rock
7241,13385.0,Partibrejkers,blues rock garage punk  fusion genre  garage rock hard rock punk blues rhythm and blues rio
7242,13386.0,Darko Rundek, prejebeno
7243,13387.0,Juana Molina,electronic music experimental music folktronica argentina folk indie singer songwriter
7244,13388.0,Sidestepper,drum and bass tropical music world music worldbeat
7245,13389.0,Bomba Estéreo, nikita
7246,13390.0,Gondwana, noise
7247,13392.0,Choc Quib Town, colombia hip hop latin latino rap
7248,13393.0,Bitter:Sweet,alternative hip hop electronica nu jazz trip hop 90210 acid jazz alternative chillout cool downtempo electronic electronica female vocalist jazz love it sexy trip hop
7249,13394.0,Madita, downtempo female vocalist trip hop
7250,13395.0,Vinicius de Moraes, bossa nova brasil brazil brazilian brazilian jazz composer male vocalist mpb samba singer songwriter
7251,13396.0,Crippled Black Phoenix,experimental rock post rock experimental post rock
7252,13397.0,Nick Cave & Warren Ellis, ambient chef musinum divine eldad film music composer for work instrumental jean marc toma lostfreeq piano soundtrack
7253,13398.0,Made Out of Babies,noise rock post hardcore post metal sludge metal female vocalist post hardcore sludge soundtrack
7254,13399.0,HṚṢṬA, ambient atmospheric awesome beautiful constellation record epic experimental post rock psybient psychedelic
7255,13400.0,The Eighties Matchbox B-Line Disaster,garage punk  fusion genre  gothabilly indie rock psychobilly
7256,13401.0,Lou Barlow,alternative rock hardcore punk indie rock lo fi music seen live
7257,13406.0,Louis XIV, alternative alternative rock gay handclap indie indie rock new album love punk rock sex
7258,13409.0,Cairokee,alternative rock folk music indie rock pop rock oriental rock rock
7259,13411.0,Skambankt,hard rock rock music
7260,13413.0,Dolly, 90 alternative rock better than metallica emotional favorite song favourite band female vocalist french rock
7261,13414.0,Nina Gordon,alternative rock grunge power pop acoustic american female live
7262,13415.0,Neurotic Outsiders,punk rock 90 better than metallica hard rock my fav fun ogonj punk punk rock rock rock n roll scholes song supergroup the beowulf choice the pedofinder general
7263,13416.0,Billy Bragg,alternative country alternative rock americana  music  country folk folk punk folk rock indie folk acoustic alternative college rock cover folk i buy single for b side like this love at first listen political rudyard kipling song i sing in the shower tambourine vaguely homosexual
7264,13417.0,The Lucksmiths,indie pop australian cute but slightly sinister indie indie pop pop seen live
7265,13418.0,The Housemartins,indie pop jangle pop 80 b side bittersweet pop british city cover indie instrumental number
7266,13419.0,Trembling Blue Stars, indie rock
7267,13420.0,Darren Hanlon,folk music folk punk folk rock folk
7268,13422.0,Roger Miller, 50 60 classic country country folk oldie roger wa the king of the road
7269,13423.0,Salad, bliss blissrock dreampop post punk riot grrrl
7270,13425.0,The Ordinary Boys,2 tone  music genre  indie rock punk rock ska cool a indie rock mod
7271,13426.0,R.O. Manse, 1980s 80 british electronic new romantic new wave pop synth pop synthpop
7272,13427.0,Josef K, 80 british edinburgh new wave post punk post punk scottish
7273,13428.0,Would-Be-Goods,indie pop
7274,13429.0,Paul F. Tompkins, funniest dude ever
7275,13430.0,After The Sirens, cool a fantastic indie rock
7276,13431.0,Dead Poetic,alternative rock christian rock emo hard rock post hardcore christian emo emocore hoy tengo ganas de llorar idolo post hardcore rock screamo
7277,13432.0,The Crash Moderns,power pop fantastic
7278,13433.0,LostAlone,alternative rock pop punk post hardcore progressive rock rock music symphonic rock alternative rock awesome cool a fantastic rock
7279,13434.0,Пелагея, amazing song atmospheric awesome beautiful emotional etno rock female vocalist folk
7280,13435.0,Sissel Kyrkjebø, christmas pop the most talented singer world
